Region,State,City,SubCategory,ProductName,Quantity,Sales,Profit
Central,Iowa,"Des Moines",Binders,"GBC Instant Report Kit",5,32.35,16.18
Central,Iowa,"Des Moines",Binders,"Wilson Jones Impact Binders",5,25.9,12.69
Central,Iowa,"Des Moines",Binders,NULL,13,84.24000000000001,41.48
Central,Iowa,"Des Moines",Envelopes,"Poly String Tie Envelopes",3,6.12,2.88
Central,Iowa,"Des Moines",Envelopes,NULL,3,6.12,2.88
Central,Iowa,"Des Moines",Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",7,34.58,14.52
Central,Iowa,"Des Moines",Furnishings,NULL,7,34.58,14.52
Central,Iowa,"Des Moines",Paper,"Xerox 1987",7,40.46,19.83
Central,Iowa,"Des Moines",Paper,"Xerox 224",1,6.48,3.11
Central,Iowa,"Des Moines",Paper,NULL,8,46.94,22.939999999999998
Central,Iowa,"Des Moines",Phones,"AT&T 841000 Phone",3,207,51.75
Central,Iowa,"Des Moines",Phones,"Logitech Mobile Speakerphone P710e -?speaker phone",3,404.94,109.33
Central,Iowa,"Des Moines",Phones,NULL,6,611.94,161.07999999999998
Central,Iowa,"Des Moines",Tables,"Hon 94000 Series Round Tables",4,1,106.62
Central,Iowa,"Des Moines",Tables,NULL,4,1,106.62
Central,Iowa,"Des Moines",NULL,NULL,43,825.12,360.4
Central,Iowa,Dubuque,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11""",4,15.24,6.86
Central,Iowa,Dubuque,Binders,NULL,4,15.24,6.86
Central,Iowa,Dubuque,Chairs,"Hon Olson Stacker Stools",10,1,394.27
Central,Iowa,Dubuque,Chairs,NULL,10,1,394.27
Central,Iowa,Dubuque,Phones,"Cisco SPA508G",4,263.96,76.55
Central,Iowa,Dubuque,Phones,NULL,4,263.96,76.55
Central,Iowa,Dubuque,NULL,NULL,18,280.2,477.68
Central,Iowa,"Iowa City",Paper,"Hammermill Color Copier Paper (28Lb. and 96 Bright)",1,9.99,4.5
Central,Iowa,"Iowa City",Paper,NULL,1,9.99,4.5
Central,Iowa,"Iowa City",NULL,NULL,1,9.99,4.5
Central,Iowa,Marion,Binders,"GBC White Gloss Covers, Plain Front",8,115.84,54.44
Central,Iowa,Marion,Binders,NULL,8,115.84,54.44
Central,Iowa,Marion,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",3,14.91,4.62
Central,Iowa,Marion,Furnishings,NULL,3,14.91,4.62
Central,Iowa,Marion,Paper,"Easy-staple paper",3,106.32,49.97
Central,Iowa,Marion,Paper,"Xerox 1887",5,94.85,45.53
Central,Iowa,Marion,Paper,"Xerox 1997",2,12.96,6.22
Central,Iowa,Marion,Paper,NULL,10,214.13,101.72
Central,Iowa,Marion,Storage,"Tenex Personal Project File with Scoop Front Design, Black",1,13.48,3.5
Central,Iowa,Marion,Storage,NULL,1,13.48,3.5
Central,Iowa,Marion,NULL,NULL,22,358.35999999999996,164.28
Central,Iowa,Urbandale,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",2,75.96,22.79
Central,Iowa,Urbandale,Art,NULL,2,75.96,22.79
Central,Iowa,Urbandale,Binders,"Avery Durable Plastic 1" Binders"",6,27.24,13.35
Central,Iowa,Urbandale,Binders,NULL,6,27.24,13.35
Central,Iowa,Urbandale,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",4,45.92,21.58
Central,Iowa,Urbandale,Fasteners,NULL,4,45.92,21.58
Central,Iowa,Urbandale,NULL,NULL,12,149.12,57.72
Central,Iowa,Waterloo,Art,"Staples in misc. colors",4,30.32,11.82
Central,Iowa,Waterloo,Art,NULL,4,30.32,11.82
Central,Iowa,Waterloo,NULL,NULL,4,30.32,11.82
Central,Iowa,NULL,NULL,NULL,112,1988.94,1183.8099999999997
Central,Kansas,"Garden City",Art,"Sanford Colorific Colored Pencils, 12/Box",2,5.76,1.73
Central,Kansas,"Garden City",Art,NULL,2,5.76,1.73
Central,Kansas,"Garden City",Fasteners,"Advantus Push Pins, Aluminum Head",1,5.81,1.8
Central,Kansas,"Garden City",Fasteners,NULL,1,5.81,1.8
Central,Kansas,"Garden City",Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",2,9.54,4.29
Central,Kansas,"Garden City",Paper,NULL,2,9.54,4.29
Central,Kansas,"Garden City",Phones,"Digium D40 VoIP phone",2,257.98,74.81
Central,Kansas,"Garden City",Phones,NULL,2,257.98,74.81
Central,Kansas,"Garden City",Storage,"Fellowes Bases and Tops For Staxonsteel/High-Stak Systems",1,33.29,7.99
Central,Kansas,"Garden City",Storage,NULL,1,33.29,7.99
Central,Kansas,"Garden City",NULL,NULL,8,312.38000000000005,90.61999999999999
Central,Kansas,Manhattan,Phones,"Jawbone MINI JAMBOX Wireless Bluetooth Speaker",2,273.96,10.96
Central,Kansas,Manhattan,Phones,NULL,2,273.96,10.96
Central,Kansas,Manhattan,NULL,NULL,2,273.96,10.96
Central,Kansas,Olathe,Accessories,"SanDisk Cruzer 16 GB USB Flash Drive",5,57.4,10.91
Central,Kansas,Olathe,Accessories,NULL,5,57.4,10.91
Central,Kansas,Olathe,Art,"Panasonic KP-380BK Classic Electric Pencil Sharpener",3,107.94,26.99
Central,Kansas,Olathe,Art,NULL,3,107.94,26.99
Central,Kansas,Olathe,Binders,"GBC DocuBind P100 Manual Binding Machine",2,331.96,149.38
Central,Kansas,Olathe,Binders,NULL,2,331.96,149.38
Central,Kansas,Olathe,Furnishings,"Seth Thomas 8 1/2" Cubicle Clock"",2,40.56,12.98
Central,Kansas,Olathe,Furnishings,NULL,2,40.56,12.98
Central,Kansas,Olathe,Supplies,"Compact Automatic Electric Letter Opener",3,357.93,7.16
Central,Kansas,Olathe,Supplies,NULL,3,357.93,7.16
Central,Kansas,Olathe,NULL,NULL,15,895.79,207.42
Central,Kansas,"Overland Park",Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",5,34.95,15.38
Central,Kansas,"Overland Park",Accessories,NULL,5,34.95,15.38
Central,Kansas,"Overland Park",Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",6,27.78,9.17
Central,Kansas,"Overland Park",Art,NULL,6,27.78,9.17
Central,Kansas,"Overland Park",Binders,"Ibico Plastic Spiral Binding Combs",5,152,69.92
Central,Kansas,"Overland Park",Binders,NULL,5,152,69.92
Central,Kansas,"Overland Park",Fasteners,Staples,3,18.24,9.12
Central,Kansas,"Overland Park",Fasteners,NULL,3,18.24,9.12
Central,Kansas,"Overland Park",Paper,"Strathmore Photo Mount Cards",2,13.56,6.24
Central,Kansas,"Overland Park",Paper,NULL,2,13.56,6.24
Central,Kansas,"Overland Park",Storage,"Standard Rollaway File with Lock",2,360.38,93.7
Central,Kansas,"Overland Park",Storage,NULL,2,360.38,93.7
Central,Kansas,"Overland Park",NULL,NULL,23,606.9100000000001,203.53
Central,Kansas,Wichita,Appliances,"Belkin 8 Outlet Surge Protector",2,81.96,22.95
Central,Kansas,Wichita,Appliances,NULL,2,81.96,22.95
Central,Kansas,Wichita,Art,"SANFORD Major Accent Highlighters",3,21.24,8.07
Central,Kansas,Wichita,Art,NULL,3,21.24,8.07
Central,Kansas,Wichita,Binders,"GBC DocuBind P50 Personal Binding Machine",2,127.96,60.14
Central,Kansas,Wichita,Binders,NULL,2,127.96,60.14
Central,Kansas,Wichita,Furnishings,"Executive Impressions 10" Spectator Wall Clock"",6,70.56,23.99
Central,Kansas,Wichita,Furnishings,NULL,6,70.56,23.99
Central,Kansas,Wichita,Labels,"Avery 51",3,18.9,8.69
Central,Kansas,Wichita,Labels,NULL,3,18.9,8.69
Central,Kansas,Wichita,Paper,"Xerox 1934",5,279.9,137.15
Central,Kansas,Wichita,Paper,NULL,5,279.9,137.15
Central,Kansas,Wichita,Phones,"Plantronics Encore H101 Dual Earpieces?Headset",5,224.75,62.93
Central,Kansas,Wichita,Phones,NULL,5,224.75,62.93
Central,Kansas,Wichita,NULL,NULL,26,825.27,323.92
Central,Kansas,NULL,NULL,NULL,74,2914.31,836.4500000000002
Central,Michigan,"Ann Arbor",Accessories,"Logitech G19 Programmable Gaming Keyboard",5,619.95,111.59
Central,Michigan,"Ann Arbor",Accessories,NULL,5,619.95,111.59
Central,Michigan,"Ann Arbor",Appliances,"Belkin 6 Outlet Metallic Surge Strip",3,29.4,5.23
Central,Michigan,"Ann Arbor",Appliances,NULL,3,29.4,5.23
Central,Michigan,"Ann Arbor",Binders,"Surelock Post Binders",5,152.8,76.4
Central,Michigan,"Ann Arbor",Binders,NULL,5,152.8,76.4
Central,Michigan,"Ann Arbor",Envelopes,"Staple envelope",7,57.96,27.24
Central,Michigan,"Ann Arbor",Envelopes,NULL,7,57.96,27.24
Central,Michigan,"Ann Arbor",Phones,"KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7",3,29.16,8.46
Central,Michigan,"Ann Arbor",Phones,NULL,3,29.16,8.46
Central,Michigan,"Ann Arbor",NULL,NULL,23,889.2700000000001,228.92000000000004
Central,Michigan,Canton,Binders,"GBC VeloBinder Manual Binding System",8,287.92,138.2
Central,Michigan,Canton,Binders,NULL,8,287.92,138.2
Central,Michigan,Canton,Furnishings,"Coloredge Poster Frame",2,28.4,11.08
Central,Michigan,Canton,Furnishings,NULL,2,28.4,11.08
Central,Michigan,Canton,Storage,"Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers",3,501.81,0
Central,Michigan,Canton,Storage,NULL,3,501.81,0
Central,Michigan,Canton,NULL,NULL,13,818.13,149.28
Central,Michigan,Dearborn,Appliances,"Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room",5,555.21,178.9
Central,Michigan,Dearborn,Appliances,NULL,5,555.21,178.9
Central,Michigan,Dearborn,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",9,161.82,46.93
Central,Michigan,Dearborn,Art,NULL,9,161.82,46.93
Central,Michigan,Dearborn,Chairs,"Global Manager's Adjustable Task Chair, Storm",2,301.96,87.57
Central,Michigan,Dearborn,Chairs,NULL,2,301.96,87.57
Central,Michigan,Dearborn,Furnishings,"Career Cubicle Clock, 8 1/4"",3,60.84,23.12
Central,Michigan,Dearborn,Furnishings,NULL,3,60.84,23.12
Central,Michigan,Dearborn,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",4,523.48,130.87
Central,Michigan,Dearborn,Storage,NULL,4,523.48,130.87
Central,Michigan,Dearborn,NULL,NULL,23,1603.31,467.39
Central,Michigan,"Dearborn Heights",Accessories,"Logitech Wireless Marathon Mouse M705",2,99.98,42.99
Central,Michigan,"Dearborn Heights",Accessories,NULL,2,99.98,42.99
Central,Michigan,"Dearborn Heights",Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",3,13.89,4.58
Central,Michigan,"Dearborn Heights",Art,"Stanley Contemporary Battery Pencil Sharpeners",2,26.7,7.48
Central,Michigan,"Dearborn Heights",Art,NULL,5,40.59,12.06
Central,Michigan,"Dearborn Heights",Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",5,40.2,18.09
Central,Michigan,"Dearborn Heights",Binders,NULL,5,40.2,18.09
Central,Michigan,"Dearborn Heights",Chairs,"Global Ergonomic Managers Chair",1,180.98,47.05
Central,Michigan,"Dearborn Heights",Chairs,NULL,1,180.98,47.05
Central,Michigan,"Dearborn Heights",Storage,"Space Solutions HD Industrial Steel Shelving.",6,689.82,20.69
Central,Michigan,"Dearborn Heights",Storage,NULL,6,689.82,20.69
Central,Michigan,"Dearborn Heights",NULL,NULL,19,1051.5700000000002,140.88
Central,Michigan,Detroit,Accessories,"Logitech Desktop MK120 Mouse and keyboard Combo",7,114.52,11.45
Central,Michigan,Detroit,Accessories,"Logitech?Gaming G510s - Keyboard",1,84.99,30.6
Central,Michigan,Detroit,Accessories,"Maxell 4.7GB DVD+RW 3/Pack",11,175.23,61.33
Central,Michigan,Detroit,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",6,104.88,41.95
Central,Michigan,Detroit,Accessories,"Microsoft Wireless Mobile Mouse 4000",5,199.95,63.98
Central,Michigan,Detroit,Accessories,"NETGEAR AC1750 Dual Band Gigabit?Smart WiFi Router",3,479.97,163.19
Central,Michigan,Detroit,Accessories,NULL,33,1159.54,372.5
Central,Michigan,Detroit,Appliances,"Acco 6 Outlet Guardian Premium Surge Suppressor",5,65.52,12.38
Central,Michigan,Detroit,Appliances,"Belkin 8 Outlet SurgeMaster II Gold Surge Protector",5,269.91,53.98
Central,Michigan,Detroit,Appliances,"Belkin Premiere Surge Master II 8-outlet surge protector",2,87.44,18.46
Central,Michigan,Detroit,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",4,376.74,71.16
Central,Michigan,Detroit,Appliances,"Harmony Air Purifier",5,850.5,245.7
Central,Michigan,Detroit,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",2,123.86,46.79
Central,Michigan,Detroit,Appliances,"Honeywell Quietcare HEPA Air Cleaner",4,283.14,72.36
Central,Michigan,Detroit,Appliances,NULL,27,2057.11,520.8299999999999
Central,Michigan,Detroit,Art,"BIC Liqua Brite Liner",5,34.7,12.49
Central,Michigan,Detroit,Art,"Boston 1799 Powerhouse Electric Pencil Sharpener",7,181.86,50.92
Central,Michigan,Detroit,Art,"Fluorescent Highlighters by Dixon",4,15.92,5.41
Central,Michigan,Detroit,Art,"Newell 315",2,11.96,2.99
Central,Michigan,Detroit,Art,"Newell 319",4,79.36,23.81
Central,Michigan,Detroit,Art,"Newell 321",5,16.4,4.76
Central,Michigan,Detroit,Art,"Newell 335",3,8.64,2.51
Central,Michigan,Detroit,Art,"Newell 351",1,3.28,0.95
Central,Michigan,Detroit,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",1,2.2,0.97
Central,Michigan,Detroit,Art,NULL,32,354.31999999999994,104.81000000000002
Central,Michigan,Detroit,Binders,"Avery Heavy-Duty EZD View Binder with Locking Rings",6,38.28,17.61
Central,Michigan,Detroit,Binders,"Cardinal EasyOpen D-Ring Binders",4,36.56,18.28
Central,Michigan,Detroit,Binders,"Catalog Binders with Expanding Posts",6,403.68,181.66
Central,Michigan,Detroit,Binders,"Fellowes Presentation Covers for Comb Binding Machines",8,116.4,52.38
Central,Michigan,Detroit,Binders,"GBC DocuBind TL200 Manual Binding Machine",4,895.92,421.08
Central,Michigan,Detroit,Binders,"GBC Ibimaster 500 Manual ProClick Binding System",13,9,4
Central,Michigan,Detroit,Binders,"GBC Plastic Binding Combs",8,59.04,28.92
Central,Michigan,Detroit,Binders,"GBC Recycled Regency Composition Covers",8,478.24,219.99
Central,Michigan,Detroit,Binders,"Ibico Covers for Plastic or Wire Binding Elements",2,23,10.35
Central,Michigan,Detroit,Binders,"Ibico Hi-Tech Manual Binding System",5,64.75,29.14
Central,Michigan,Detroit,Binders,"Ibico Plastic and Wire Spiral Binding Combs",4,33.72,15.51
Central,Michigan,Detroit,Binders,"Ibico Standard Transparent Covers",3,49.44,24.23
Central,Michigan,Detroit,Binders,"Premium Transparent Presentation Covers by GBC",7,146.86,70.49
Central,Michigan,Detroit,Binders,"Storex Flexible Poly Binders with Double Pockets",2,5.28,2.43
Central,Michigan,Detroit,Binders,"UniKeep View Case Binders",3,14.67,6.75
Central,Michigan,Detroit,Binders,"Wilson Jones 1" Hanging DublLock Ring Binders"",5,26.4,12.67
Central,Michigan,Detroit,Binders,"Wilson Jones Century Plastic Molded Ring Binders",2,41.54,19.52
Central,Michigan,Detroit,Binders,"Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges",4,138.56,66.51
Central,Michigan,Detroit,Binders,"Wilson Jones Turn Tabs Binder Tool for Ring Binders",5,24.1,11.09
Central,Michigan,Detroit,Binders,NULL,99,2605.44,1212.6100000000001
Central,Michigan,Detroit,Bookcases,"Hon Metal Bookcases, Gray",3,212.94,57.49
Central,Michigan,Detroit,Bookcases,"Rush Hierlooms Collection Rich Wood Bookcases",1,160.98,20.93
Central,Michigan,Detroit,Bookcases,NULL,4,373.91999999999996,78.42
Central,Michigan,Detroit,Chairs,"Global Executive Mid-Back Manager's Chair",3,872.94,226.96
Central,Michigan,Detroit,Chairs,"Global High-Back Leather Tilter, Burgundy",9,1,121.76
Central,Michigan,Detroit,Chairs,"Global Value Steno Chair, Gray",9,546.66,136.67
Central,Michigan,Detroit,Chairs,"Harbour Creations 67200 Series Stacking Chairs",9,640.62,172.97
Central,Michigan,Detroit,Chairs,"High-Back Leather Manager's Chair",6,779.94,70.2
Central,Michigan,Detroit,Chairs,"Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",5,1,423.01
Central,Michigan,Detroit,Chairs,"HON 5400 Series Task Chairs for Big and Tall",5,3,700.98
Central,Michigan,Detroit,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",2,487.96,146.39
Central,Michigan,Detroit,Chairs,"Hon GuestStacker Chair",7,1,412.54
Central,Michigan,Detroit,Chairs,"Hon Valutask Swivel Chairs",3,302.94,48.47
Central,Michigan,Detroit,Chairs,"Office Star - Ergonomically Designed Knee Chair",3,242.94,29.15
Central,Michigan,Detroit,Chairs,"Safco Contoured Stacking Chairs",2,476.8,119.2
Central,Michigan,Detroit,Chairs,"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair",1,26.64,7.46
Central,Michigan,Detroit,Chairs,NULL,64,4383.440000000001,2615.7599999999998
Central,Michigan,Detroit,Envelopes,"Tyvek Side-Opening Peel & Seel Expanding Envelopes",2,180.96,81.43
Central,Michigan,Detroit,Envelopes,NULL,2,180.96,81.43
Central,Michigan,Detroit,Fasteners,Staples,1,6.08,3.04
Central,Michigan,Detroit,Fasteners,NULL,1,6.08,3.04
Central,Michigan,Detroit,Furnishings,"Advantus Panel Wall Acrylic Frame",1,5.47,2.35
Central,Michigan,Detroit,Furnishings,"Aluminum Document Frame",1,12.22,3.67
Central,Michigan,Detroit,Furnishings,"Eldon 200 Class Desk Accessories",5,31.4,10.05
Central,Michigan,Detroit,Furnishings,"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection",3,272.94,30.02
Central,Michigan,Detroit,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",3,212.13,14.85
Central,Michigan,Detroit,Furnishings,"Westinghouse Clip-On Gooseneck Lamps",9,75.33,19.59
Central,Michigan,Detroit,Furnishings,NULL,22,609.49,80.53
Central,Michigan,Detroit,Labels,"Alphabetical Labels for Top Tab Filing",7,103.6,51.8
Central,Michigan,Detroit,Labels,"Avery 491",7,28.91,13.3
Central,Michigan,Detroit,Labels,"Avery 520",7,22.05,10.58
Central,Michigan,Detroit,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",5,491.55,240.86
Central,Michigan,Detroit,Labels,NULL,26,646.11,316.54
Central,Michigan,Detroit,Machines,"Lexmark MX611dhe Monochrome Laser Printer",2,3,680
Central,Michigan,Detroit,Machines,NULL,2,3,680
Central,Michigan,Detroit,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16§ x 11§",2,13.76,6.33
Central,Michigan,Detroit,Paper,"Ampad Poly Cover Wirebound Steno Book, 6" x 9"" Assorted Colors",1,4.54,2.04
Central,Michigan,Detroit,Paper,"Easy-staple paper",7,34.86,16.38
Central,Michigan,Detroit,Paper,"REDIFORM Incoming/Outgoing Call Register, 11" X 8 1/2""",4,33.36,16.68
Central,Michigan,Detroit,Paper,"Xerox 1910",3,144.12,69.18
Central,Michigan,Detroit,Paper,"Xerox 1915",3,314.55,150.98
Central,Michigan,Detroit,Paper,"Xerox 1929",5,114.2,52.53
Central,Michigan,Detroit,Paper,"Xerox 1946",2,12.96,6.22
Central,Michigan,Detroit,Paper,"Xerox 1950",2,11.56,5.66
Central,Michigan,Detroit,Paper,"Xerox 1972",2,10.56,4.75
Central,Michigan,Detroit,Paper,"Xerox 1978",3,17.34,8.5
Central,Michigan,Detroit,Paper,"Xerox 1996",4,25.92,12.44
Central,Michigan,Detroit,Paper,"Xerox Color Copier Paper, 11" x 17""",4,91.36,42.03
Central,Michigan,Detroit,Paper,NULL,42,829.09,393.72
Central,Michigan,Detroit,Phones,"Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S",1,8.78,2.28
Central,Michigan,Detroit,Phones,"BlackBerry Q10",1,125.99,31.5
Central,Michigan,Detroit,Phones,"ClearOne Communications CHAT 70 OC?Speaker Phone",4,635.96,165.35
Central,Michigan,Detroit,Phones,"ClearSounds CSC500 Amplified Spirit Phone Corded phone",3,209.97,58.79
Central,Michigan,Detroit,Phones,"Digium D40 VoIP phone",2,257.98,74.81
Central,Michigan,Detroit,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",2,41.9,11.73
Central,Michigan,Detroit,Phones,"Logitech B530 USB?Headset?-?headset?- Full size, Binaural",2,73.98,19.97
Central,Michigan,Detroit,Phones,"Nortel Meridian M5316 Digital phone",2,517.9,134.65
Central,Michigan,Detroit,Phones,"Nortel Networks T7316 E Nt8 B27",8,543.92,135.98
Central,Michigan,Detroit,Phones,"OtterBox Defender Series Case - Samsung Galaxy S4",5,149.95,44.99
Central,Michigan,Detroit,Phones,"Panasonic KX T7736-B Digital phone",2,299.9,74.98
Central,Michigan,Detroit,Phones,"Polycom CX300 Desktop Phone USB VoIP phone",2,299.98,83.99
Central,Michigan,Detroit,Phones,"Polycom SoundPoint Pro SE-225 Corded phone",1,118.99,33.32
Central,Michigan,Detroit,Phones,"Samsung Rugby III",2,131.98,35.63
Central,Michigan,Detroit,Phones,"SKILCRAFT Telephone Shoulder Rest, 2" x 6.5"" x 2.5""",2,14.78,3.99
Central,Michigan,Detroit,Phones,NULL,39,3431.96,911.9600000000002
Central,Michigan,Detroit,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",7,418.32,117.13
Central,Michigan,Detroit,Storage,"Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays",3,70.95,20.58
Central,Michigan,Detroit,Storage,"Fellowes Bankers Box Staxonsteel Drawer File/Stacking System",3,194.94,23.39
Central,Michigan,Detroit,Storage,"Neat Ideas Personal Hanging Folder Files, Black",4,53.72,13.97
Central,Michigan,Detroit,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",3,296.37,80.02
Central,Michigan,Detroit,Storage,"Rogers Deluxe File Chest",1,21.98,0.22
Central,Michigan,Detroit,Storage,"SAFCO Mobile Desk Side File, Wire Frame",2,85.52,22.24
Central,Michigan,Detroit,Storage,"Sensible Storage WireTech Storage Systems",7,496.86,24.84
Central,Michigan,Detroit,Storage,"Space Solutions HD Industrial Steel Shelving.",2,229.94,6.9
Central,Michigan,Detroit,Storage,NULL,32,1868.6000000000004,309.2899999999999
Central,Michigan,Detroit,Tables,"Balt Solid Wood Rectangular Table",2,210.98,21.1
Central,Michigan,Detroit,Tables,"Bevis 36 x 72 Conference Tables",5,622.45,136.94
Central,Michigan,Detroit,Tables,"Bevis 44 x 96 Conference Tables",2,411.8,70.01
