Order No,Order ID,Customer ID,Postal Code,Product ID
1798,US-2021-139465,MR-17545,10024,OFF-BI-10003910
1799,CA-2020-100965,RM-19375,95123,FUR-FU-10003039
1800,CA-2020-121034,JF-15565,75081,OFF-FA-10000585
1801,CA-2020-121034,JF-15565,75081,OFF-PA-10001994
1802,CA-2020-149461,AS-10135,98002,FUR-FU-10004270
1803,CA-2021-158379,JA-15970,19134,OFF-BI-10002498
1804,CA-2021-158379,JA-15970,19134,OFF-SU-10002881
1805,CA-2021-158379,JA-15970,19134,TEC-AC-10002926
1806,US-2020-116729,GK-14620,90049,TEC-PH-10002200
1807,US-2020-116729,GK-14620,90049,OFF-PA-10002005
1808,US-2020-116729,GK-14620,90049,TEC-AC-10001465
1809,CA-2020-164938,PB-19210,74133,TEC-PH-10004897
1810,CA-2020-165484,HK-14890,60610,FUR-FU-10001196
1811,CA-2020-165484,HK-14890,60610,OFF-PA-10000595
1812,CA-2018-132612,FO-14305,22801,FUR-TA-10004534
1813,US-2021-161193,BT-11680,43055,FUR-FU-10001861
1814,US-2021-161193,BT-11680,43055,FUR-FU-10000206
1815,CA-2019-131597,SP-20620,90045,FUR-TA-10002607
1816,CA-2019-164833,LL-16840,98105,OFF-LA-10000443
1817,CA-2019-164833,LL-16840,98105,OFF-AR-10004685
1818,CA-2019-125423,MC-17575,90036,OFF-LA-10001771
1819,US-2018-130379,JL-15235,60623,OFF-AP-10001394
1820,US-2018-130379,JL-15235,60623,FUR-FU-10002553
1821,CA-2020-168956,EA-14035,60623,OFF-AP-10004233
1822,CA-2020-168956,EA-14035,60623,OFF-FA-10000304
1823,CA-2020-168956,EA-14035,60623,FUR-CH-10004754
1824,CA-2020-168956,EA-14035,60623,OFF-PA-10000809
1825,CA-2020-167507,SA-20830,97756,OFF-BI-10003694
1826,CA-2020-167507,SA-20830,97756,FUR-FU-10001935
1827,CA-2020-167507,SA-20830,97756,FUR-FU-10002878
1828,CA-2020-109344,CH-12070,27604,TEC-PH-10002624
1829,US-2019-140851,ND-18460,31204,OFF-PA-10000019
1830,CA-2018-103373,BS-11755,44105,TEC-PH-10002885
1831,CA-2021-145884,SL-20155,74403,TEC-PH-10000895
1832,CA-2021-145884,SL-20155,74403,FUR-TA-10002356
1833,CA-2019-131422,GB-14530,28110,FUR-CH-10001270
1834,CA-2021-162691,AS-10045,78745,TEC-MA-10000488
1835,CA-2021-162691,AS-10045,78745,OFF-PA-10003729
1836,CA-2018-141278,RM-19375,06450,OFF-AR-10003056
1837,CA-2021-122693,NH-18610,30076,OFF-AP-10002518
1838,CA-2018-117345,BF-10975,28205,OFF-LA-10000240
1839,CA-2018-117345,BF-10975,28205,FUR-FU-10000629
1840,CA-2018-117345,BF-10975,28205,OFF-AP-10001005
1841,CA-2018-117345,BF-10975,28205,OFF-PA-10002377
1842,CA-2020-157763,KH-16330,42104,FUR-CH-10000988
1843,CA-2019-135391,FA-14230,78207,OFF-LA-10001074
1844,CA-2019-135391,FA-14230,78207,FUR-FU-10001986
1845,US-2021-113852,GW-14605,98115,TEC-AC-10003027
1846,US-2021-158512,DA-13450,20016,OFF-PA-10001804
1847,US-2021-158512,DA-13450,20016,FUR-FU-10004973
1848,CA-2021-128370,FH-14275,90004,FUR-CH-10002602
1849,CA-2021-128370,FH-14275,90004,OFF-BI-10004140
1850,CA-2019-160472,RK-19300,46614,OFF-ST-10000464
1851,CA-2019-160472,RK-19300,46614,TEC-AC-10002253
1852,CA-2019-160472,RK-19300,46614,OFF-PA-10000528
1853,CA-2019-160472,RK-19300,46614,OFF-EN-10000483
1854,CA-2019-160472,RK-19300,46614,OFF-PA-10003129
1855,CA-2019-160472,RK-19300,46614,OFF-ST-10003442
1856,CA-2018-114643,FM-14215,90032,OFF-AR-10003631
1857,US-2021-158218,AC-10420,77041,OFF-ST-10000563
1858,US-2021-158218,AC-10420,77041,OFF-BI-10002133
1859,CA-2019-121608,JB-15400,06010,OFF-AP-10002311
1860,CA-2019-121608,JB-15400,06010,TEC-PH-10004959
1861,US-2021-121251,GM-14440,10009,FUR-BO-10001918
1862,US-2021-121251,GM-14440,10009,TEC-PH-10004896
1863,CA-2018-151078,RF-19840,78207,OFF-ST-10001328
1864,US-2020-100839,NC-18625,80013,FUR-TA-10004575
1865,US-2020-100839,NC-18625,80013,FUR-FU-10001617
1866,US-2021-116659,NG-18355,43055,TEC-PH-10002824
1867,CA-2021-118857,AH-10075,89015,FUR-FU-10004460
1868,CA-2019-127110,CH-12070,19143,OFF-PA-10003309
1869,CA-2019-127110,CH-12070,19143,OFF-ST-10002554
1870,CA-2020-148201,CC-12145,98103,OFF-PA-10000019
1871,CA-2018-116932,ME-18010,94122,OFF-AR-10002067
1872,CA-2018-116932,ME-18010,94122,FUR-CH-10001215
1873,CA-2018-116932,ME-18010,94122,FUR-TA-10004175
1874,CA-2021-142888,BP-11230,99207,FUR-TA-10004767
1875,CA-2018-147914,MP-17470,43229,OFF-PA-10001685
1876,US-2020-112977,CJ-12010,11561,FUR-BO-10003272
1877,CA-2021-112039,JC-15775,78207,TEC-PH-10000984
1878,CA-2021-118885,JG-15160,90049,FUR-CH-10002880
1879,CA-2021-118885,JG-15160,90049,TEC-PH-10002563
1880,US-2021-166611,CK-12760,32216,OFF-BI-10001191
1881,CA-2019-109512,LF-17185,10011,OFF-EN-10002621
1882,CA-2019-109512,LF-17185,10011,FUR-CH-10001146
1883,CA-2019-109512,LF-17185,10011,OFF-ST-10000689
1884,CA-2020-118570,CC-12430,19143,OFF-PA-10001289
1885,CA-2021-154718,DL-12865,76248,OFF-LA-10003714
1886,CA-2020-147578,PG-18895,94122,FUR-FU-10001889
1887,CA-2018-140165,EH-14005,33012,OFF-FA-10002815
1888,CA-2018-140165,EH-14005,33012,OFF-BI-10004519
1889,CA-2018-142587,TB-21520,45014,OFF-AP-10004708
1890,CA-2018-142587,TB-21520,45014,FUR-TA-10000617
1891,CA-2018-157623,DK-13225,92646,OFF-PA-10001204
1892,CA-2018-157623,DK-13225,92646,OFF-AR-10003723
1893,CA-2021-145310,JP-15520,32127,OFF-EN-10002621
1894,CA-2020-100083,CD-11980,97504,OFF-PA-10000241
1895,US-2021-108063,AS-10090,22901,OFF-AR-10001446
1896,CA-2019-109197,JO-15280,59801,OFF-BI-10004632
1897,CA-2021-141789,AC-10450,55407,OFF-BI-10001359
1898,CA-2018-169775,RA-19945,33178,OFF-EN-10001749
1899,CA-2018-169775,RA-19945,33178,OFF-BI-10004390
1900,CA-2018-169775,RA-19945,33178,FUR-TA-10001857
1901,CA-2020-140543,Co-12640,29501,OFF-ST-10000563
1902,CA-2020-151141,DW-13480,48205,TEC-PH-10004924
1903,CA-2021-167094,DK-12835,97477,OFF-PA-10003953
1904,CA-2021-167094,DK-12835,97477,FUR-CH-10000155
1905,CA-2021-167094,DK-12835,97477,TEC-AC-10003116
1906,CA-2021-154410,MD-17860,46203,OFF-ST-10002743
1907,US-2020-150567,RP-19855,32712,OFF-BI-10001757
1908,US-2020-150567,RP-19855,32712,OFF-BI-10000069
1909,CA-2019-157959,RW-19540,90008,FUR-FU-10004093
1910,CA-2021-105886,DB-13660,11572,FUR-FU-10001037
1911,CA-2020-105963,SC-20770,90008,TEC-AC-10003832
1912,CA-2021-121503,FH-14275,77041,OFF-PA-10001878
1913,CA-2021-121503,FH-14275,77041,TEC-MA-10003674
1914,CA-2018-103366,EH-13990,30076,TEC-AC-10003628
1915,CA-2021-124597,AS-10630,33437,OFF-LA-10003190
1916,CA-2021-124597,AS-10630,33437,OFF-AR-10002280
1917,CA-2021-124597,AS-10630,33437,OFF-LA-10001569
1918,CA-2019-105634,HA-14905,02038,OFF-AR-10001573
1919,CA-2019-123673,CH-12070,48227,TEC-PH-10001809
1920,US-2021-111423,EH-13765,13601,OFF-BI-10003091
1921,US-2021-111423,EH-13765,13601,FUR-CH-10003981
1922,CA-2019-125178,MZ-17515,19601,OFF-ST-10002562
1923,CA-2020-156685,SC-20230,76017,TEC-PH-10004345
1924,CA-2020-156685,SC-20230,76017,OFF-AR-10000588
1925,CA-2021-126865,NP-18325,92101,OFF-PA-10003039
1926,CA-2021-102834,LW-16990,94110,TEC-AC-10001908
1927,US-2020-139710,GM-14680,90045,TEC-PH-10001198
1928,CA-2021-121538,RH-19495,80219,OFF-PA-10004071
1929,US-2021-101539,VM-21685,98105,OFF-PA-10001972
1930,US-2021-101539,VM-21685,98105,OFF-ST-10004180
1931,US-2021-101539,VM-21685,98105,TEC-PH-10004165
1932,CA-2020-152121,CC-12670,85254,TEC-PH-10002483
1933,CA-2021-161200,SV-20365,70506,FUR-BO-10000468
1934,CA-2021-161200,SV-20365,70506,FUR-FU-10001706
1935,CA-2021-101245,LW-16990,94109,OFF-PA-10003129
1936,CA-2021-101245,LW-16990,94109,TEC-AC-10001284
1937,CA-2019-141768,NP-18685,94109,FUR-FU-10002268
1938,CA-2020-112109,JE-15715,80020,OFF-BI-10002082
1939,CA-2020-112109,JE-15715,80020,OFF-ST-10001505
1940,CA-2020-112109,JE-15715,80020,OFF-BI-10001634
1941,CA-2020-112109,JE-15715,80020,FUR-CH-10004287
1942,CA-2021-144064,CP-12085,62301,OFF-LA-10004544
1943,CA-2021-144064,CP-12085,62301,OFF-ST-10004507
1944,CA-2021-144064,CP-12085,62301,OFF-BI-10002012
1945,CA-2020-108581,EA-14035,75007,TEC-AC-10001109
1946,CA-2020-108581,EA-14035,75007,OFF-PA-10000809
1947,CA-2021-157987,AC-10615,10009,OFF-AR-10000658
1948,CA-2021-157987,AC-10615,10009,FUR-FU-10001196
1949,CA-2021-157987,AC-10615,10009,FUR-TA-10001889
1950,CA-2021-157987,AC-10615,10009,OFF-AP-10000358
1951,CA-2021-157987,AC-10615,10009,OFF-BI-10004970
1952,CA-2021-157987,AC-10615,10009,TEC-PH-10003885
1953,CA-2021-157987,AC-10615,10009,OFF-LA-10001641
1954,CA-2021-157987,AC-10615,10009,FUR-CH-10003379
1955,CA-2021-157987,AC-10615,10009,OFF-AR-10004582
1956,CA-2021-157987,AC-10615,10009,TEC-AC-10002842
1957,CA-2021-157987,AC-10615,10009,TEC-AC-10000109
1958,CA-2021-157987,AC-10615,10009,OFF-PA-10003893
1959,CA-2021-110905,RW-19690,65807,OFF-BI-10003669
1960,CA-2021-110905,RW-19690,65807,OFF-AP-10004785
1961,CA-2021-110905,RW-19690,65807,TEC-AC-10003023
1962,CA-2021-110905,RW-19690,65807,TEC-AC-10002217
1963,CA-2021-110905,RW-19690,65807,OFF-BI-10002954
1964,CA-2021-110905,RW-19690,65807,OFF-PA-10002586
1965,CA-2021-110905,RW-19690,65807,OFF-ST-10000025
1966,CA-2021-110905,RW-19690,65807,OFF-AP-10003281
1967,CA-2021-165841,DB-13210,07501,TEC-PH-10002103
1968,CA-2021-165841,DB-13210,07501,OFF-SU-10000898
1969,CA-2021-165841,DB-13210,07501,OFF-PA-10001144
1970,CA-2021-117485,BD-11320,74133,TEC-AC-10004659
1971,CA-2021-140242,ML-17755,60623,OFF-AR-10004752
1972,CA-2021-140242,ML-17755,60623,TEC-AC-10004659
1973,CA-2018-148950,JD-16015,60610,OFF-BI-10001249
1974,CA-2018-148950,JD-16015,60610,OFF-FA-10003059
1975,CA-2018-148950,JD-16015,60610,TEC-AC-10002718
1976,CA-2018-110408,AS-10225,36116,OFF-ST-10001522
1977,CA-2018-110408,AS-10225,36116,TEC-PH-10002352
1978,CA-2018-110408,AS-10225,36116,FUR-CH-10003774
1979,CA-2019-109939,AA-10375,97301,OFF-AR-10000127
1980,CA-2020-112669,KT-16465,85301,FUR-CH-10004086
1981,CA-2020-112669,KT-16465,85301,OFF-ST-10001228
1982,CA-2019-119592,MM-18280,31907,OFF-BI-10004187
1983,CA-2018-122749,NG-18430,73120,TEC-PH-10003811
1984,CA-2018-164721,LW-16825,94513,OFF-AP-10000240
1985,CA-2018-164721,LW-16825,94513,FUR-FU-10001940
1986,CA-2018-164721,LW-16825,94513,OFF-PA-10000575
1987,CA-2020-147417,CB-12415,43229,TEC-CO-10001449
1988,CA-2019-127509,AS-10090,65807,OFF-BI-10002393
1989,CA-2019-127509,AS-10090,65807,FUR-TA-10002855
1990,CA-2019-127509,AS-10090,65807,OFF-EN-10000781
1991,CA-2019-127509,AS-10090,65807,OFF-PA-10002160
1992,CA-2021-111374,CB-12415,19134,OFF-BI-10004970
1993,CA-2021-133648,ML-17755,97477,OFF-LA-10003923
1994,CA-2021-133648,ML-17755,97477,OFF-AR-10002257
1995,CA-2021-133648,ML-17755,97477,OFF-FA-10004395
1996,US-2021-147221,JS-16030,77036,OFF-AP-10002534
1997,US-2021-147221,JS-16030,77036,FUR-FU-10004020
1998,CA-2018-131905,ND-18460,23320,OFF-LA-10002787
1999,CA-2018-131905,ND-18460,23320,TEC-PH-10003645
2000,CA-2018-131905,ND-18460,23320,TEC-PH-10001615
2001,CA-2021-166128,LW-17215,91104,TEC-AC-10001767
2002,CA-2021-166128,LW-17215,91104,OFF-AR-10001221
2003,CA-2021-163510,JW-15955,40214,OFF-ST-10000563
2004,CA-2021-163510,JW-15955,40214,FUR-CH-10001146
2005,US-2021-143028,SC-20050,79424,OFF-BI-10004738
2006,CA-2018-111150,RW-19630,65203,OFF-AR-10000034
2007,CA-2018-111150,RW-19630,65203,TEC-AC-10000290
2008,CA-2021-165386,CM-12190,60623,FUR-BO-10003034
2009,CA-2018-116407,JF-15190,37604,OFF-AR-10001315
2010,CA-2018-116407,JF-15190,37604,OFF-AP-10002118
2011,CA-2018-116407,JF-15190,37604,OFF-PA-10002137
2012,CA-2019-155761,SC-20800,77041,TEC-AC-10001606
2013,CA-2019-155761,SC-20800,77041,OFF-ST-10000943
2014,CA-2020-145905,AM-10705,36830,FUR-CH-10001854
2015,CA-2020-145905,AM-10705,36830,OFF-PA-10000533
2016,CA-2020-145905,AM-10705,36830,OFF-ST-10003716
2017,CA-2019-113110,BK-11260,92404,OFF-BI-10000088
2018,CA-2019-113110,BK-11260,92404,OFF-LA-10000240
2019,CA-2019-113110,BK-11260,92404,OFF-SU-10001165
2020,CA-2019-113110,BK-11260,92404,OFF-PA-10002749
2021,CA-2020-168354,RH-19510,02908,OFF-ST-10001490
2022,CA-2020-168354,RH-19510,02908,OFF-PA-10002377
2023,CA-2020-168354,RH-19510,02908,OFF-BI-10004826
2024,CA-2020-168354,RH-19510,02908,FUR-CH-10004675
2025,US-2021-111241,GM-14500,93727,OFF-BI-10002867
2026,CA-2019-114237,MC-17275,98103,FUR-BO-10004409
2027,CA-2020-113516,VM-21685,93534,OFF-BI-10002225
2028,CA-2020-113516,VM-21685,93534,OFF-BI-10001989
2029,CA-2019-117961,GP-14740,01453,OFF-BI-10000343
2030,CA-2019-117961,GP-14740,01453,OFF-ST-10001172
2031,CA-2019-117961,GP-14740,01453,OFF-BI-10003707
2032,CA-2019-117961,GP-14740,01453,OFF-PA-10001274
2033,CA-2020-128923,GB-14530,76106,OFF-PA-10002250
2034,CA-2020-128923,GB-14530,76106,OFF-AR-10000475
2035,CA-2021-162481,CT-11995,55901,OFF-BI-10002976
2036,CA-2021-162481,CT-11995,55901,FUR-CH-10003061
2037,CA-2019-119214,CW-11905,59715,OFF-PA-10002893
2038,CA-2019-119214,CW-11905,59715,OFF-LA-10003077
2039,CA-2019-122287,SN-20560,85345,OFF-PA-10001661
2040,CA-2019-122287,SN-20560,85345,OFF-BI-10004656
2041,CA-2019-122287,SN-20560,85345,OFF-BI-10003707
2042,CA-2019-122287,SN-20560,85345,FUR-FU-10004973
2043,CA-2019-104493,EB-13705,92105,OFF-BI-10004817
2044,US-2021-158946,JW-15220,44107,OFF-AR-10001860
2045,CA-2018-129168,KB-16585,77095,OFF-PA-10001639
2046,CA-2020-131835,MC-17590,08861,OFF-AP-10004487
2047,CA-2020-131835,MC-17590,08861,TEC-PH-10001760
2048,CA-2020-131835,MC-17590,08861,OFF-PA-10004071
2049,CA-2019-142237,CK-12595,19134,FUR-FU-10004848
2050,CA-2019-142237,CK-12595,19134,OFF-BI-10004022
2051,CA-2019-142237,CK-12595,19134,OFF-BI-10003669
2052,CA-2019-142237,CK-12595,19134,FUR-CH-10003833
2053,CA-2019-142237,CK-12595,19134,OFF-AR-10003732
2054,CA-2019-142237,CK-12595,19134,FUR-FU-10003142
2055,CA-2020-136434,RD-19480,47374,FUR-FU-10001196
2056,CA-2021-120376,TP-21130,48227,TEC-AC-10001114
2057,CA-2021-120376,TP-21130,48227,FUR-CH-10002335
2058,CA-2021-120376,TP-21130,48227,TEC-AC-10000844
2059,CA-2021-120376,TP-21130,48227,FUR-TA-10004534
2060,CA-2018-106439,GG-14650,90049,OFF-FA-10002975
2061,CA-2018-106439,GG-14650,90049,OFF-ST-10003996
2062,CA-2018-106439,GG-14650,90049,OFF-BI-10002571
2063,CA-2018-106439,GG-14650,90049,OFF-PA-10000477
2064,CA-2018-106439,GG-14650,90049,OFF-BI-10004209
2065,CA-2018-106439,GG-14650,90049,OFF-ST-10001963
2066,CA-2018-106439,GG-14650,90049,FUR-CH-10003833
2067,CA-2018-106439,GG-14650,90049,TEC-AC-10004568
2068,CA-2018-106439,GG-14650,90049,OFF-AR-10001419
2069,CA-2019-133452,ZC-21910,91767,TEC-AC-10002800
2070,CA-2019-133452,ZC-21910,91767,FUR-TA-10003954
2071,CA-2020-146521,CC-12610,19134,OFF-BI-10000301
2072,US-2021-110996,KA-16525,91761,FUR-CH-10003956
2073,CA-2020-129693,TC-20980,98105,OFF-BI-10002954
2074,CA-2021-122504,DB-13270,94513,TEC-AC-10003289
2075,CA-2021-122504,DB-13270,94513,TEC-PH-10002468
2076,CA-2018-131051,TR-21325,94122,FUR-FU-10001861
2077,CA-2021-140676,BF-11080,21215,OFF-PA-10004082
2078,CA-2021-140676,BF-11080,21215,OFF-AP-10000358
2079,CA-2021-140676,BF-11080,21215,OFF-PA-10004243
2080,CA-2019-120103,MS-17365,85023,OFF-PA-10001295
2081,CA-2019-120103,MS-17365,85023,TEC-PH-10002170
2082,CA-2019-120103,MS-17365,85023,FUR-FU-10002885
2083,CA-2021-104647,CK-12595,90008,OFF-PA-10002870
2084,CA-2018-110352,ED-13885,77036,OFF-LA-10003923
2085,CA-2020-140501,IM-15070,10009,OFF-LA-10003510
2086,CA-2020-140501,IM-15070,10009,OFF-LA-10000248
2087,CA-2020-140501,IM-15070,10009,OFF-ST-10000060
2088,CA-2020-140501,IM-15070,10009,OFF-PA-10003129
2089,CA-2020-140501,IM-15070,10009,OFF-FA-10004076
2090,CA-2019-139290,MY-17380,91730,OFF-LA-10004008
2091,CA-2021-166142,MM-17260,19805,OFF-BI-10004094
2092,CA-2021-166142,MM-17260,19805,FUR-TA-10004607
2093,CA-2018-145926,MP-17470,56560,FUR-CH-10004289
2094,CA-2019-149678,AW-10840,87401,OFF-SU-10004498
2095,US-2019-164357,SF-20065,28403,OFF-AR-10001177
2096,US-2020-146570,SN-20710,39212,OFF-BI-10001718
2097,US-2020-146570,SN-20710,39212,OFF-AR-10004602
2098,US-2020-146570,SN-20710,39212,OFF-AR-10003856
2099,CA-2021-124401,RD-19900,97206,OFF-ST-10000649
2100,CA-2021-124401,RD-19900,97206,TEC-AC-10002926
2101,US-2018-140116,KT-16480,80219,OFF-ST-10000078
2102,US-2018-140116,KT-16480,80219,OFF-AR-10001044
2103,CA-2018-123295,AH-10120,85705,FUR-CH-10002372
2104,CA-2021-167101,BM-11650,10009,OFF-PA-10000357
2105,CA-2021-167101,BM-11650,10009,TEC-AC-10001266
2106,US-2018-167633,BW-11200,33437,OFF-PA-10004888
2107,US-2018-152723,HG-14965,75150,OFF-BI-10003460
2108,CA-2019-164882,SG-20080,92374,OFF-PA-10000157
2109,CA-2019-164882,SG-20080,92374,OFF-BI-10004519
2110,CA-2019-164882,SG-20080,92374,OFF-AR-10004272
2111,CA-2019-164882,SG-20080,92374,OFF-FA-10000585
2112,CA-2019-164882,SG-20080,92374,FUR-CH-10004218
2113,CA-2019-164882,SG-20080,92374,OFF-SU-10004231
2114,CA-2019-164882,SG-20080,92374,TEC-PH-10001578
2115,CA-2019-164882,SG-20080,92374,OFF-ST-10003638
2116,CA-2019-164882,SG-20080,92374,FUR-BO-10002213
2117,CA-2019-159786,RK-19300,14609,FUR-TA-10001307
2118,CA-2020-130267,SW-20245,95207,OFF-PA-10002222
2119,CA-2021-155460,RW-19630,98105,OFF-PA-10002479
2120,CA-2021-155460,RW-19630,98105,OFF-BI-10003091
2121,US-2021-168690,TS-21085,32174,OFF-BI-10000145
2122,CA-2021-158246,JB-15400,94086,FUR-CH-10003061
2123,CA-2021-167381,EH-14005,48911,FUR-BO-10001972
2124,CA-2021-167381,EH-14005,48911,OFF-LA-10000134
2125,CA-2021-144862,EH-14005,19143,OFF-EN-10003040
2126,CA-2021-144862,EH-14005,19143,TEC-PH-10000923
2127,CA-2018-126032,BS-11665,19143,TEC-AC-10000158
2128,CA-2019-134859,JK-16120,19134,FUR-FU-10003623
2129,CA-2019-134859,JK-16120,19134,OFF-PA-10001293
2130,US-2018-114188,RF-19345,03820,OFF-AP-10000124
2131,US-2018-114188,RF-19345,03820,OFF-AR-10004511
2132,US-2018-114188,RF-19345,03820,FUR-FU-10000076
2133,CA-2019-156524,DL-12865,10011,OFF-PA-10003883
2134,CA-2019-122210,WB-21850,19134,OFF-BI-10003656
2135,CA-2019-122210,WB-21850,19134,OFF-FA-10000053
2136,CA-2019-122210,WB-21850,19134,TEC-PH-10002807
2137,CA-2019-156377,TB-21625,75051,FUR-FU-10002364
2138,CA-2019-156377,TB-21625,75051,OFF-BI-10002954
2139,US-2021-157896,CB-12415,10009,OFF-PA-10004092
2140,CA-2018-159520,GT-14635,11561,OFF-BI-10003982
2141,CA-2018-159520,GT-14635,11561,OFF-SU-10001664
2142,CA-2018-159520,GT-14635,11561,FUR-TA-10003238
2143,CA-2020-155481,DK-13225,19140,OFF-PA-10004675
2144,CA-2020-155481,DK-13225,19140,TEC-PH-10002293
2145,CA-2020-155481,DK-13225,19140,OFF-FA-10002780
2146,US-2020-152051,TS-21160,17403,FUR-CH-10002965
2147,US-2020-152051,TS-21160,17403,OFF-BI-10004781
2148,US-2020-152051,TS-21160,17403,OFF-ST-10001713
2149,CA-2018-141607,WB-21850,94521,FUR-FU-10003975
2150,CA-2021-102771,DO-13435,10035,TEC-PH-10001536
2151,US-2021-139969,AF-10870,77840,FUR-CH-10001973
2152,CA-2018-167360,RB-19435,63116,TEC-AC-10001772
2153,CA-2019-123505,AR-10540,02169,OFF-PA-10002586
2154,CA-2020-117282,DR-12880,10009,OFF-BI-10004094
2155,US-2020-120460,BF-11170,75081,FUR-FU-10004973
2156,CA-2020-111115,LB-16735,90032,OFF-FA-10000624
2157,CA-2018-124646,DV-13465,55407,OFF-ST-10001097
2158,CA-2018-124646,DV-13465,55407,OFF-ST-10001469
2159,CA-2021-148166,NK-18490,32725,OFF-AR-10004956
2160,CA-2020-159737,CS-11950,60610,OFF-BI-10004236
2161,CA-2020-141019,LH-17155,45231,FUR-FU-10002937
2162,CA-2020-101938,DW-13480,94601,OFF-AR-10003696
2163,CA-2021-166296,KF-16285,95336,OFF-PA-10004359
2164,CA-2020-154018,HA-14920,78041,TEC-AC-10002402
2165,CA-2020-154018,HA-14920,78041,OFF-PA-10000551
2166,CA-2020-154018,HA-14920,78041,FUR-FU-10003394
2167,CA-2020-154018,HA-14920,78041,OFF-AR-10002067
2168,CA-2020-154018,HA-14920,78041,OFF-BI-10004140
2169,CA-2021-117870,JH-15820,44240,OFF-AR-10004078
2170,CA-2021-117870,JH-15820,44240,TEC-AC-10000927
2171,CA-2021-117870,JH-15820,44240,TEC-PH-10003931
2172,US-2021-137491,LC-16930,76903,FUR-CH-10004675
2173,CA-2018-152296,IL-15100,94122,OFF-BI-10004506
2174,CA-2020-112025,LS-16975,77070,OFF-BI-10002353
2175,CA-2019-132507,CC-12610,77041,OFF-ST-10000943
2176,CA-2020-125738,PB-18805,84106,OFF-PA-10000740
2177,CA-2020-125738,PB-18805,84106,OFF-PA-10003001
2178,CA-2020-125738,PB-18805,84106,OFF-BI-10001628
2179,CA-2020-125738,PB-18805,84106,OFF-PA-10001509
2180,CA-2020-128818,CJ-12010,10009,OFF-BI-10000309
2181,CA-2020-128818,CJ-12010,10009,OFF-LA-10003923
2182,CA-2020-128818,CJ-12010,10009,FUR-CH-10002084
2183,CA-2020-128818,CJ-12010,10009,TEC-MA-10000488
2184,CA-2020-128818,CJ-12010,10009,TEC-AC-10001767
2185,CA-2020-128818,CJ-12010,10009,FUR-FU-10001940
2186,CA-2021-124576,HK-14890,93905,OFF-BI-10002735
2187,CA-2020-101378,RH-19600,35810,TEC-AC-10002345
2188,CA-2021-143063,IL-15100,47201,OFF-EN-10003134
2189,CA-2021-143063,IL-15100,47201,FUR-FU-10003708
2190,CA-2021-143063,IL-15100,47201,TEC-PH-10003645
2191,CA-2020-118913,AS-10240,90049,OFF-AP-10000692
2192,CA-2020-128412,AP-10915,98105,OFF-BI-10001718
2193,CA-2020-128412,AP-10915,98105,OFF-AP-10002082
2194,CA-2020-128412,AP-10915,98105,OFF-PA-10001125
2195,CA-2020-128412,AP-10915,98105,OFF-AP-10000252
2196,CA-2020-128412,AP-10915,98105,TEC-AC-10003038
2197,CA-2020-136483,AG-10390,37918,OFF-AR-10000940
2198,CA-2018-163013,BF-11080,36116,OFF-AR-10001954
2199,CA-2019-135363,CK-12205,19120,OFF-PA-10003177
2200,CA-2019-135363,CK-12205,19120,OFF-PA-10000533
2201,US-2018-165659,LT-17110,72209,FUR-FU-10001935
2202,US-2018-165659,LT-17110,72209,TEC-PH-10002563
2203,CA-2019-138002,BT-11305,98103,OFF-BI-10002160
2204,CA-2019-138002,BT-11305,98103,FUR-FU-10004748
2205,CA-2019-128860,SC-20725,17602,FUR-FU-10001473
2206,CA-2020-164350,CG-12040,37620,OFF-AR-10000538
2207,US-2018-103905,AW-10930,60505,OFF-BI-10001098
2208,US-2018-103905,AW-10930,60505,TEC-PH-10001552
2209,CA-2019-129854,RB-19705,10009,OFF-AR-10000390
2210,CA-2018-125556,ML-17410,06824,TEC-PH-10001079
2211,CA-2018-125556,ML-17410,06824,OFF-BI-10003460
2212,CA-2020-162313,VB-21745,48146,OFF-AP-10003842
2213,CA-2021-107874,SW-20275,10035,FUR-FU-10003535
2214,CA-2021-129378,NS-18505,95123,OFF-BI-10002012
2215,CA-2021-129378,NS-18505,95123,OFF-BI-10001922
2216,CA-2021-129378,NS-18505,95123,OFF-AP-10000576
2217,CA-2021-129378,NS-18505,95123,FUR-CH-10000553
2218,CA-2018-151953,DB-13555,32216,OFF-AR-10003469
2219,CA-2021-130841,MH-17620,94110,OFF-BI-10000145
2220,CA-2021-130841,MH-17620,94110,OFF-ST-10001580
2221,CA-2021-130841,MH-17620,94110,TEC-PH-10001817
2222,CA-2019-131884,DK-13375,43302,TEC-PH-10001578
2223,CA-2019-131884,DK-13375,43302,OFF-AR-10004078
2224,CA-2019-131884,DK-13375,43302,FUR-CH-10004860
